PurchaseOrderID,SupplierID,OrderDate,DeliveryMethodID,ContactPersonID,ExpectedDeliveryDate,SupplierReference,IsOrderFinalized,Comments,InternalComments,LastEditedBy,LastEditedWhen,PurchaseOrderLineID,StockItemID,OrderedOuters,Description,ReceivedOuters,PackageTypeID,ExpectedUnitPricePerOuter,LastReceiptDate,IsOrderLineFinalized,Right_LastEditedBy,Right_LastEditedWhen
1193,7,12/22/2020,2,2,1/11/2021,BC0280982,1,,,5,12/23/2020 7:00,4700,184,471,Shipping carton (Brown) 305x305x305mm,471,7,47.5,12/23/2020,1,5,12/23/2020 7:00
1193,7,12/22/2020,2,2,1/11/2021,BC0280982,1,,,5,12/23/2020 7:00,4701,193,1319,Black and orange glass with care despatch tape 48mmx75m,1319,7,38.4,12/23/2020,1,5,12/23/2020 7:00
1193,7,12/22/2020,2,2,1/11/2021,BC0280982,1,,,5,12/23/2020 7:00,4702,204,1616,Tape dispenser (Red),1616,7,170.0,12/23/2020,1,5,12/23/2020 7:00
1194,4,12/23/2020,7,2,1/12/2021,293092,1,,,10,12/24/2020 7:00,4703,77,1910,"""The Gu"" red shirt XML tag t-shirt (White) XXS",1910,6,84.0,12/24/2020,1,10,12/24/2020 7:00
1194,4,12/23/2020,7,2,1/12/2021,293092,1,,,10,12/24/2020 7:00,4704,78,1944,"""The Gu"" red shirt XML tag t-shirt (White) XS",1944,6,84.0,12/24/2020,1,10,12/24/2020 7:00
1194,4,12/23/2020,7,2,1/12/2021,293092,1,,,10,12/24/2020 7:00,4705,80,888,"""The Gu"" red shirt XML tag t-shirt (White) M",888,6,84.0,12/24/2020,1,10,12/24/2020 7:00
1194,4,12/23/2020,7,2,1/12/2021,293092,1,,,10,12/24/2020 7:00,4706,86,1923,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",1923,6,96.0,12/24/2020,1,10,12/24/2020 7:00
1194,4,12/23/2020,7,2,1/12/2021,293092,1,,,10,12/24/2020 7:00,4707,95,1000,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1000,6,90.0,12/24/2020,1,10,12/24/2020 7:00
1194,4,12/23/2020,7,2,1/12/2021,293092,1,,,10,12/24/2020 7:00,4708,98,1963,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1963,6,96.0,12/24/2020,1,10,12/24/2020 7:00
1195,7,12/23/2020,2,2,1/12/2021,BC0280982,1,,,10,12/24/2020 7:00,4709,184,483,Shipping carton (Brown) 305x305x305mm,483,7,47.5,12/24/2020,1,10,12/24/2020 7:00
1195,7,12/23/2020,2,2,1/12/2021,BC0280982,1,,,10,12/24/2020 7:00,4710,193,1323,Black and orange glass with care despatch tape 48mmx75m,1323,7,38.4,12/24/2020,1,10,12/24/2020 7:00
1195,7,12/23/2020,2,2,1/12/2021,BC0280982,1,,,10,12/24/2020 7:00,4711,204,1619,Tape dispenser (Red),1619,7,170.0,12/24/2020,1,10,12/24/2020 7:00
1196,4,12/24/2020,7,2,1/13/2021,293092,1,,,16,12/25/2020 7:00,4712,77,1912,"""The Gu"" red shirt XML tag t-shirt (White) XXS",1912,6,84.0,12/25/2020,1,16,12/25/2020 7:00
1196,4,12/24/2020,7,2,1/13/2021,293092,1,,,16,12/25/2020 7:00,4713,78,1950,"""The Gu"" red shirt XML tag t-shirt (White) XS",1950,6,84.0,12/25/2020,1,16,12/25/2020 7:00
1196,4,12/24/2020,7,2,1/13/2021,293092,1,,,16,12/25/2020 7:00,4714,80,888,"""The Gu"" red shirt XML tag t-shirt (White) M",888,6,84.0,12/25/2020,1,16,12/25/2020 7:00
1196,4,12/24/2020,7,2,1/13/2021,293092,1,,,16,12/25/2020 7:00,4715,86,1927,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",1927,6,96.0,12/25/2020,1,16,12/25/2020 7:00
1196,4,12/24/2020,7,2,1/13/2021,293092,1,,,16,12/25/2020 7:00,4716,95,1011,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1011,6,90.0,12/25/2020,1,16,12/25/2020 7:00
1196,4,12/24/2020,7,2,1/13/2021,293092,1,,,16,12/25/2020 7:00,4717,98,1968,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1968,6,96.0,12/25/2020,1,16,12/25/2020 7:00
1197,7,12/24/2020,2,2,1/13/2021,BC0280982,1,,,16,12/25/2020 7:00,4718,184,490,Shipping carton (Brown) 305x305x305mm,490,7,47.5,12/25/2020,1,16,12/25/2020 7:00
1197,7,12/24/2020,2,2,1/13/2021,BC0280982,1,,,16,12/25/2020 7:00,4719,193,1321,Black and orange glass with care despatch tape 48mmx75m,1321,7,38.4,12/25/2020,1,16,12/25/2020 7:00
1197,7,12/24/2020,2,2,1/13/2021,BC0280982,1,,,16,12/25/2020 7:00,4720,204,1617,Tape dispenser (Red),1617,7,170.0,12/25/2020,1,16,12/25/2020 7:00
1198,4,12/25/2020,7,2,1/14/2021,293092,1,,,7,12/26/2020 7:00,4721,77,1910,"""The Gu"" red shirt XML tag t-shirt (White) XXS",1910,6,84.0,12/26/2020,1,7,12/26/2020 7:00
1198,4,12/25/2020,7,2,1/14/2021,293092,1,,,7,12/26/2020 7:00,4722,78,1957,"""The Gu"" red shirt XML tag t-shirt (White) XS",1957,6,84.0,12/26/2020,1,7,12/26/2020 7:00
1198,4,12/25/2020,7,2,1/14/2021,293092,1,,,7,12/26/2020 7:00,4723,80,891,"""The Gu"" red shirt XML tag t-shirt (White) M",891,6,84.0,12/26/2020,1,7,12/26/2020 7:00
1198,4,12/25/2020,7,2,1/14/2021,293092,1,,,7,12/26/2020 7:00,4724,86,1929,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",1929,6,96.0,12/26/2020,1,7,12/26/2020 7:00
1198,4,12/25/2020,7,2,1/14/2021,293092,1,,,7,12/26/2020 7:00,4725,95,1018,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1018,6,90.0,12/26/2020,1,7,12/26/2020 7:00
1198,4,12/25/2020,7,2,1/14/2021,293092,1,,,7,12/26/2020 7:00,4726,98,1966,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1966,6,96.0,12/26/2020,1,7,12/26/2020 7:00
1199,7,12/25/2020,2,2,1/14/2021,BC0280982,1,,,7,12/26/2020 7:00,4727,184,501,Shipping carton (Brown) 305x305x305mm,501,7,47.5,12/26/2020,1,7,12/26/2020 7:00
1199,7,12/25/2020,2,2,1/14/2021,BC0280982,1,,,7,12/26/2020 7:00,4728,193,1343,Black and orange glass with care despatch tape 48mmx75m,1343,7,38.4,12/26/2020,1,7,12/26/2020 7:00
1199,7,12/25/2020,2,2,1/14/2021,BC0280982,1,,,7,12/26/2020 7:00,4729,204,1615,Tape dispenser (Red),1615,7,170.0,12/26/2020,1,7,12/26/2020 7:00
1200,4,12/26/2020,7,2,1/15/2021,293092,1,,,9,12/29/2020 7:00,4730,77,1908,"""The Gu"" red shirt XML tag t-shirt (White) XXS",1908,6,84.0,12/29/2020,1,9,12/29/2020 7:00
1200,4,12/26/2020,7,2,1/15/2021,293092,1,,,9,12/29/2020 7:00,4731,78,1955,"""The Gu"" red shirt XML tag t-shirt (White) XS",1955,6,84.0,12/29/2020,1,9,12/29/2020 7:00
1200,4,12/26/2020,7,2,1/15/2021,293092,1,,,9,12/29/2020 7:00,4732,80,892,"""The Gu"" red shirt XML tag t-shirt (White) M",892,6,84.0,12/29/2020,1,9,12/29/2020 7:00
1200,4,12/26/2020,7,2,1/15/2021,293092,1,,,9,12/29/2020 7:00,4733,86,1941,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",1941,6,96.0,12/29/2020,1,9,12/29/2020 7:00
1200,4,12/26/2020,7,2,1/15/2021,293092,1,,,9,12/29/2020 7:00,4734,95,1014,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1014,6,90.0,12/29/2020,1,9,12/29/2020 7:00
1200,4,12/26/2020,7,2,1/15/2021,293092,1,,,9,12/29/2020 7:00,4735,98,1964,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1964,6,96.0,12/29/2020,1,9,12/29/2020 7:00
1201,7,12/26/2020,2,2,1/15/2021,BC0280982,1,,,9,12/29/2020 7:00,4736,184,507,Shipping carton (Brown) 305x305x305mm,507,7,47.5,12/29/2020,1,9,12/29/2020 7:00
1201,7,12/26/2020,2,2,1/15/2021,BC0280982,1,,,9,12/29/2020 7:00,4737,193,1343,Black and orange glass with care despatch tape 48mmx75m,1343,7,38.4,12/29/2020,1,9,12/29/2020 7:00
1201,7,12/26/2020,2,2,1/15/2021,BC0280982,1,,,9,12/29/2020 7:00,4738,204,1613,Tape dispenser (Red),1613,7,170.0,12/29/2020,1,9,12/29/2020 7:00
1202,4,12/27/2020,7,2,1/10/2021,293092,1,,,9,12/29/2020 7:00,4739,86,3,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",3,6,96.0,12/29/2020,1,9,12/29/2020 7:00
1202,4,12/27/2020,7,2,1/10/2021,293092,1,,,9,12/29/2020 7:00,4740,98,4,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",4,6,96.0,12/29/2020,1,9,12/29/2020 7:00
1203,7,12/27/2020,2,2,1/10/2021,BC0280982,1,,,9,12/29/2020 7:00,4741,193,5,Black and orange glass with care despatch tape 48mmx75m,5,7,38.4,12/29/2020,1,9,12/29/2020 7:00
1204,4,12/29/2020,7,2,1/18/2021,293092,1,,,14,12/30/2020 7:00,4742,77,1916,"""The Gu"" red shirt XML tag t-shirt (White) XXS",1916,6,84.0,12/30/2020,1,14,12/30/2020 7:00
1204,4,12/29/2020,7,2,1/18/2021,293092,1,,,14,12/30/2020 7:00,4743,78,1961,"""The Gu"" red shirt XML tag t-shirt (White) XS",1961,6,84.0,12/30/2020,1,14,12/30/2020 7:00
1204,4,12/29/2020,7,2,1/18/2021,293092,1,,,14,12/30/2020 7:00,4744,80,884,"""The Gu"" red shirt XML tag t-shirt (White) M",884,6,84.0,12/30/2020,1,14,12/30/2020 7:00
1204,4,12/29/2020,7,2,1/18/2021,293092,1,,,14,12/30/2020 7:00,4745,86,1942,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",1942,6,96.0,12/30/2020,1,14,12/30/2020 7:00
1204,4,12/29/2020,7,2,1/18/2021,293092,1,,,14,12/30/2020 7:00,4746,95,1006,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1006,6,90.0,12/30/2020,1,14,12/30/2020 7:00
1204,4,12/29/2020,7,2,1/18/2021,293092,1,,,14,12/30/2020 7:00,4747,98,1975,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1975,6,96.0,12/30/2020,1,14,12/30/2020 7:00
1205,7,12/29/2020,2,2,1/18/2021,BC0280982,1,,,14,12/30/2020 7:00,4748,184,500,Shipping carton (Brown) 305x305x305mm,500,7,47.5,12/30/2020,1,14,12/30/2020 7:00
1205,7,12/29/2020,2,2,1/18/2021,BC0280982,1,,,14,12/30/2020 7:00,4749,193,1346,Black and orange glass with care despatch tape 48mmx75m,1346,7,38.4,12/30/2020,1,14,12/30/2020 7:00
1205,7,12/29/2020,2,2,1/18/2021,BC0280982,1,,,14,12/30/2020 7:00,4750,204,1615,Tape dispenser (Red),1615,7,170.0,12/30/2020,1,14,12/30/2020 7:00
1206,4,12/30/2020,7,2,1/19/2021,293092,1,,,3,12/31/2020 7:00,4751,77,1928,"""The Gu"" red shirt XML tag t-shirt (White) XXS",1928,6,84.0,12/31/2020,1,3,12/31/2020 7:00
1206,4,12/30/2020,7,2,1/19/2021,293092,1,,,3,12/31/2020 7:00,4752,78,1979,"""The Gu"" red shirt XML tag t-shirt (White) XS",1979,6,84.0,12/31/2020,1,3,12/31/2020 7:00
1206,4,12/30/2020,7,2,1/19/2021,293092,1,,,3,12/31/2020 7:00,4753,80,881,"""The Gu"" red shirt XML tag t-shirt (White) M",881,6,84.0,12/31/2020,1,3,12/31/2020 7:00
1206,4,12/30/2020,7,2,1/19/2021,293092,1,,,3,12/31/2020 7:00,4754,86,1940,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",1940,6,96.0,12/31/2020,1,3,12/31/2020 7:00
1206,4,12/30/2020,7,2,1/19/2021,293092,1,,,3,12/31/2020 7:00,4755,95,1004,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1004,6,90.0,12/31/2020,1,3,12/31/2020 7:00
1206,4,12/30/2020,7,2,1/19/2021,293092,1,,,3,12/31/2020 7:00,4756,98,1986,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1986,6,96.0,12/31/2020,1,3,12/31/2020 7:00
1207,7,12/30/2020,2,2,1/19/2021,BC0280982,1,,,3,12/31/2020 7:00,4757,184,497,Shipping carton (Brown) 305x305x305mm,497,7,47.5,12/31/2020,1,3,12/31/2020 7:00
1207,7,12/30/2020,2,2,1/19/2021,BC0280982,1,,,3,12/31/2020 7:00,4758,193,1344,Black and orange glass with care despatch tape 48mmx75m,1344,7,38.4,12/31/2020,1,3,12/31/2020 7:00
1207,7,12/30/2020,2,2,1/19/2021,BC0280982,1,,,3,12/31/2020 7:00,4759,204,1623,Tape dispenser (Red),1623,7,170.0,12/31/2020,1,3,12/31/2020 7:00
1208,4,12/31/2020,7,2,1/20/2021,293092,1,,,16,1/1/2021 7:00,4760,77,1936,"""The Gu"" red shirt XML tag t-shirt (White) XXS",1936,6,84.0,1/1/2021,1,16,1/1/2021 7:00
1208,4,12/31/2020,7,2,1/20/2021,293092,1,,,16,1/1/2021 7:00,4761,78,1977,"""The Gu"" red shirt XML tag t-shirt (White) XS",1977,6,84.0,1/1/2021,1,16,1/1/2021 7:00
1208,4,12/31/2020,7,2,1/20/2021,293092,1,,,16,1/1/2021 7:00,4762,80,887,"""The Gu"" red shirt XML tag t-shirt (White) M",887,6,84.0,1/1/2021,1,16,1/1/2021 7:00
1208,4,12/31/2020,7,2,1/20/2021,293092,1,,,16,1/1/2021 7:00,4763,86,1955,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",1955,6,96.0,1/1/2021,1,16,1/1/2021 7:00
1208,4,12/31/2020,7,2,1/20/2021,293092,1,,,16,1/1/2021 7:00,4764,95,1000,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1000,6,90.0,1/1/2021,1,16,1/1/2021 7:00
1208,4,12/31/2020,7,2,1/20/2021,293092,1,,,16,1/1/2021 7:00,4765,98,1984,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1984,6,96.0,1/1/2021,1,16,1/1/2021 7:00
1209,7,12/31/2020,2,2,1/20/2021,BC0280982,1,,,16,1/1/2021 7:00,4766,184,496,Shipping carton (Brown) 305x305x305mm,496,7,47.5,1/1/2021,1,16,1/1/2021 7:00
1209,7,12/31/2020,2,2,1/20/2021,BC0280982,1,,,16,1/1/2021 7:00,4767,193,1342,Black and orange glass with care despatch tape 48mmx75m,1342,7,38.4,1/1/2021,1,16,1/1/2021 7:00
1209,7,12/31/2020,2,2,1/20/2021,BC0280982,1,,,16,1/1/2021 7:00,4768,204,1621,Tape dispenser (Red),1621,7,170.0,1/1/2021,1,16,1/1/2021 7:00
1460,4,6/1/2021,7,2,6/21/2021,293092,1,,,6,00:00.0,5817,77,2418,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2418,6,84.0,6/2/2021,1,6,00:00.0
1460,4,6/1/2021,7,2,6/21/2021,293092,1,,,6,00:00.0,5818,78,2415,"""The Gu"" red shirt XML tag t-shirt (White) XS",2415,6,84.0,6/2/2021,1,6,00:00.0
1460,4,6/1/2021,7,2,6/21/2021,293092,1,,,6,00:00.0,5819,80,1082,"""The Gu"" red shirt XML tag t-shirt (White) M",1082,6,84.0,6/2/2021,1,6,00:00.0
1460,4,6/1/2021,7,2,6/21/2021,293092,1,,,6,00:00.0,5820,86,2412,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2412,6,96.0,6/2/2021,1,6,00:00.0
1460,4,6/1/2021,7,2,6/21/2021,293092,1,,,6,00:00.0,5821,95,1254,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1254,6,90.0,6/2/2021,1,6,00:00.0
1460,4,6/1/2021,7,2,6/21/2021,293092,1,,,6,00:00.0,5822,98,2461,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",2461,6,96.0,6/2/2021,1,6,00:00.0
1461,7,6/1/2021,2,2,6/21/2021,BC0280982,1,,,6,00:00.0,5823,184,883,Shipping carton (Brown) 305x305x305mm,883,7,47.5,6/2/2021,1,6,00:00.0
1461,7,6/1/2021,2,2,6/21/2021,BC0280982,1,,,6,00:00.0,5824,193,1790,Black and orange glass with care despatch tape 48mmx75m,1790,7,38.4,6/2/2021,1,6,00:00.0
1461,7,6/1/2021,2,2,6/21/2021,BC0280982,1,,,6,00:00.0,5825,204,2025,Tape dispenser (Red),2025,7,170.0,6/2/2021,1,6,00:00.0
1462,4,6/2/2021,7,2,6/22/2021,293092,1,,,4,00:00.0,5826,77,2416,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2416,6,84.0,6/3/2021,1,4,00:00.0
1462,4,6/2/2021,7,2,6/22/2021,293092,1,,,4,00:00.0,5827,78,2424,"""The Gu"" red shirt XML tag t-shirt (White) XS",2424,6,84.0,6/3/2021,1,4,00:00.0
1462,4,6/2/2021,7,2,6/22/2021,293092,1,,,4,00:00.0,5828,80,1087,"""The Gu"" red shirt XML tag t-shirt (White) M",1087,6,84.0,6/3/2021,1,4,00:00.0
1462,4,6/2/2021,7,2,6/22/2021,293092,1,,,4,00:00.0,5829,86,2416,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2416,6,96.0,6/3/2021,1,4,00:00.0
1462,4,6/2/2021,7,2,6/22/2021,293092,1,,,4,00:00.0,5830,95,1250,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1250,6,90.0,6/3/2021,1,4,00:00.0
1462,4,6/2/2021,7,2,6/22/2021,293092,1,,,4,00:00.0,5831,98,2470,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",2470,6,96.0,6/3/2021,1,4,00:00.0
1463,7,6/2/2021,2,2,6/22/2021,BC0280982,1,,,4,00:00.0,5832,184,892,Shipping carton (Brown) 305x305x305mm,892,7,47.5,6/3/2021,1,4,00:00.0
1463,7,6/2/2021,2,2,6/22/2021,BC0280982,1,,,4,00:00.0,5833,193,1788,Black and orange glass with care despatch tape 48mmx75m,1788,7,38.4,6/3/2021,1,4,00:00.0
1463,7,6/2/2021,2,2,6/22/2021,BC0280982,1,,,4,00:00.0,5834,204,2035,Tape dispenser (Red),2035,7,170.0,6/3/2021,1,4,00:00.0
1464,4,6/3/2021,7,2,6/23/2021,293092,1,,,6,00:00.0,5835,77,2416,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2416,6,84.0,6/4/2021,1,6,00:00.0
1464,4,6/3/2021,7,2,6/23/2021,293092,1,,,6,00:00.0,5836,78,2422,"""The Gu"" red shirt XML tag t-shirt (White) XS",2422,6,84.0,6/4/2021,1,6,00:00.0
1464,4,6/3/2021,7,2,6/23/2021,293092,1,,,6,00:00.0,5837,80,1084,"""The Gu"" red shirt XML tag t-shirt (White) M",1084,6,84.0,6/4/2021,1,6,00:00.0
1464,4,6/3/2021,7,2,6/23/2021,293092,1,,,6,00:00.0,5838,86,2414,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2414,6,96.0,6/4/2021,1,6,00:00.0
1464,4,6/3/2021,7,2,6/23/2021,293092,1,,,6,00:00.0,5839,95,1256,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1256,6,90.0,6/4/2021,1,6,00:00.0
1464,4,6/3/2021,7,2,6/23/2021,293092,1,,,6,00:00.0,5840,98,2487,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",2487,6,96.0,6/4/2021,1,6,00:00.0
1465,7,6/3/2021,2,2,6/23/2021,BC0280982,1,,,6,00:00.0,5841,184,898,Shipping carton (Brown) 305x305x305mm,898,7,47.5,6/4/2021,1,6,00:00.0
1465,7,6/3/2021,2,2,6/23/2021,BC0280982,1,,,6,00:00.0,5842,193,1803,Black and orange glass with care despatch tape 48mmx75m,1803,7,38.4,6/4/2021,1,6,00:00.0
1465,7,6/3/2021,2,2,6/23/2021,BC0280982,1,,,6,00:00.0,5843,204,2042,Tape dispenser (Red),2042,7,170.0,6/4/2021,1,6,00:00.0
1466,4,6/4/2021,7,2,6/24/2021,293092,1,,,19,00:00.0,5844,77,2423,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2423,6,84.0,6/5/2021,1,19,00:00.0
1466,4,6/4/2021,7,2,6/24/2021,293092,1,,,19,00:00.0,5845,78,2427,"""The Gu"" red shirt XML tag t-shirt (White) XS",2427,6,84.0,6/5/2021,1,19,00:00.0
1466,4,6/4/2021,7,2,6/24/2021,293092,1,,,19,00:00.0,5846,80,1108,"""The Gu"" red shirt XML tag t-shirt (White) M",1108,6,84.0,6/5/2021,1,19,00:00.0
1466,4,6/4/2021,7,2,6/24/2021,293092,1,,,19,00:00.0,5847,86,2415,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2415,6,96.0,6/5/2021,1,19,00:00.0
1466,4,6/4/2021,7,2,6/24/2021,293092,1,,,19,00:00.0,5848,95,1262,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1262,6,90.0,6/5/2021,1,19,00:00.0
1466,4,6/4/2021,7,2,6/24/2021,293092,1,,,19,00:00.0,5849,98,2506,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",2506,6,96.0,6/5/2021,1,19,00:00.0
1467,7,6/4/2021,2,2,6/24/2021,BC0280982,1,,,19,00:00.0,5850,184,904,Shipping carton (Brown) 305x305x305mm,904,7,47.5,6/5/2021,1,19,00:00.0
1467,7,6/4/2021,2,2,6/24/2021,BC0280982,1,,,19,00:00.0,5851,193,1811,Black and orange glass with care despatch tape 48mmx75m,1811,7,38.4,6/5/2021,1,19,00:00.0
1467,7,6/4/2021,2,2,6/24/2021,BC0280982,1,,,19,00:00.0,5852,204,2083,Tape dispenser (Red),2083,7,170.0,6/5/2021,1,19,00:00.0
1468,4,6/5/2021,7,2,6/25/2021,293092,1,,,19,00:00.0,5853,77,2421,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2421,6,84.0,6/8/2021,1,19,00:00.0
1468,4,6/5/2021,7,2,6/25/2021,293092,1,,,19,00:00.0,5854,78,2442,"""The Gu"" red shirt XML tag t-shirt (White) XS",2442,6,84.0,6/8/2021,1,19,00:00.0
1468,4,6/5/2021,7,2,6/25/2021,293092,1,,,19,00:00.0,5855,80,1110,"""The Gu"" red shirt XML tag t-shirt (White) M",1110,6,84.0,6/8/2021,1,19,00:00.0
1468,4,6/5/2021,7,2,6/25/2021,293092,1,,,19,00:00.0,5856,86,2413,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2413,6,96.0,6/8/2021,1,19,00:00.0
1468,4,6/5/2021,7,2,6/25/2021,293092,1,,,19,00:00.0,5857,95,1269,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1269,6,90.0,6/8/2021,1,19,00:00.0
1468,4,6/5/2021,7,2,6/25/2021,293092,1,,,19,00:00.0,5858,98,2512,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",2512,6,96.0,6/8/2021,1,19,00:00.0
1469,7,6/5/2021,2,2,6/25/2021,BC0280982,1,,,19,00:00.0,5859,184,914,Shipping carton (Brown) 305x305x305mm,914,7,47.5,6/8/2021,1,19,00:00.0
1469,7,6/5/2021,2,2,6/25/2021,BC0280982,1,,,19,00:00.0,5860,193,1827,Black and orange glass with care despatch tape 48mmx75m,1827,7,38.4,6/8/2021,1,19,00:00.0
1469,7,6/5/2021,2,2,6/25/2021,BC0280982,1,,,19,00:00.0,5861,204,2101,Tape dispenser (Red),2101,7,170.0,6/8/2021,1,19,00:00.0
1470,4,6/6/2021,7,2,6/26/2021,293092,1,,,19,00:00.0,5862,78,8,"""The Gu"" red shirt XML tag t-shirt (White) XS",8,6,84.0,6/8/2021,1,19,00:00.0
1470,4,6/6/2021,7,2,6/26/2021,293092,1,,,19,00:00.0,5863,86,6,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",6,6,96.0,6/8/2021,1,19,00:00.0
1470,4,6/6/2021,7,2,6/26/2021,293092,1,,,19,00:00.0,5864,98,10,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",10,6,96.0,6/8/2021,1,19,00:00.0
1471,7,6/6/2021,2,2,6/26/2021,BC0280982,1,,,19,00:00.0,5865,184,13,Shipping carton (Brown) 305x305x305mm,13,7,47.5,6/8/2021,1,19,00:00.0
1471,7,6/6/2021,2,2,6/26/2021,BC0280982,1,,,19,00:00.0,5866,204,10,Tape dispenser (Red),10,7,170.0,6/8/2021,1,19,00:00.0
1472,4,6/8/2021,7,2,6/28/2021,293092,1,,,5,00:00.0,5867,77,2417,"""The Gu"" red shirt XML tag t-shirt (White) XXS",1813,6,84.0,6/9/2021,1,5,00:00.0
1472,4,6/8/2021,7,2,6/28/2021,293092,1,,,5,00:00.0,5868,78,2468,"""The Gu"" red shirt XML tag t-shirt (White) XS",1851,6,84.0,6/9/2021,1,5,00:00.0
1472,4,6/8/2021,7,2,6/28/2021,293092,1,,,5,00:00.0,5869,80,1127,"""The Gu"" red shirt XML tag t-shirt (White) M",845,6,84.0,6/9/2021,1,5,00:00.0
1472,4,6/8/2021,7,2,6/28/2021,293092,1,,,5,00:00.0,5870,86,2417,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",1813,6,96.0,6/9/2021,1,5,00:00.0
1472,4,6/8/2021,7,2,6/28/2021,293092,1,,,5,00:00.0,5871,95,1273,"""The Gu"" red shirt XML tag t-shirt (Black) XL",955,6,90.0,6/9/2021,1,5,00:00.0
1472,4,6/8/2021,7,2,6/28/2021,293092,1,,,5,00:00.0,5872,98,2520,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1890,6,96.0,6/9/2021,1,5,00:00.0
1473,7,6/8/2021,2,2,6/28/2021,BC0280982,1,,,5,00:00.0,5873,184,940,Shipping carton (Brown) 305x305x305mm,940,7,47.5,6/9/2021,1,5,00:00.0
1473,7,6/8/2021,2,2,6/28/2021,BC0280982,1,,,5,00:00.0,5874,193,1821,Black and orange glass with care despatch tape 48mmx75m,1821,7,38.4,6/9/2021,1,5,00:00.0
1473,7,6/8/2021,2,2,6/28/2021,BC0280982,1,,,5,00:00.0,5875,204,2109,Tape dispenser (Red),2109,7,170.0,6/9/2021,1,5,00:00.0
1474,4,6/9/2021,7,2,6/29/2021,293092,1,,,5,00:00.0,5876,77,2415,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2415,6,84.0,6/10/2021,1,5,00:00.0
1474,4,6/9/2021,7,2,6/29/2021,293092,1,,,5,00:00.0,5877,78,2468,"""The Gu"" red shirt XML tag t-shirt (White) XS",2468,6,84.0,6/10/2021,1,5,00:00.0
1474,4,6/9/2021,7,2,6/29/2021,293092,1,,,5,00:00.0,5878,80,1139,"""The Gu"" red shirt XML tag t-shirt (White) M",1139,6,84.0,6/10/2021,1,5,00:00.0
1474,4,6/9/2021,7,2,6/29/2021,293092,1,,,5,00:00.0,5879,86,2430,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2430,6,96.0,6/10/2021,1,5,00:00.0
1474,4,6/9/2021,7,2,6/29/2021,293092,1,,,5,00:00.0,5880,95,1276,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1276,6,90.0,6/10/2021,1,5,00:00.0
1474,4,6/9/2021,7,2,6/29/2021,293092,1,,,5,00:00.0,5881,98,2524,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",2524,6,96.0,6/10/2021,1,5,00:00.0
